HH_ID,JTRIP_ID,NUMBER_HH,PERSON_1,PERSON_2,PERSON_3,PERSON_4,PERSON_5,PERSON_6,PERSON_7,PERSON_8,PERSON_9,PERSON_10,PERSON_11,COMPOSITION
18114244,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18114244,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18114244,3,2,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18114695,1,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18114695,2,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18114695,3,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18114695,4,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18114695,5,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18114695,6,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18114695,7,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18115411,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18119342,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18119342,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18119342,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18119982,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18119982,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18119982,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18123835,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18123835,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18124224,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18124224,2,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18124224,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18124224,4,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18127925,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18127925,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18128188,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18128188,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18128188,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18128188,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18131773,1,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18135206,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18135206,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18137131,1,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18137131,2,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18137515,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18139584,1,4,1,4,6,7,nan,nan,nan,nan,nan,nan,nan,3
18139584,2,4,1,4,6,7,nan,nan,nan,nan,nan,nan,nan,3
18139584,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18139584,4,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18139584,5,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18140014,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18140014,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18140591,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18140591,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18140591,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18140776,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18146045,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18146045,2,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18158452,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18158452,2,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18158452,3,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18158899,1,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18158899,2,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18158899,3,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18160621,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18160621,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18160621,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18160621,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18160621,5,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18160621,6,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18165668,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18165668,2,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18165668,3,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18168906,1,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18168906,2,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18168906,3,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18169548,1,4,1,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18169548,2,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18169548,3,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18169548,4,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18169548,5,3,1,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18169548,6,4,1,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18171375,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18171375,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18171375,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18171375,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18174175,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18174175,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18175881,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18176428,1,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18176428,2,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18176428,3,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18176428,4,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18176428,5,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18176428,6,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18176428,7,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18176428,8,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18178001,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18178001,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18178955,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18179144,1,3,2,5,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18179144,2,3,2,5,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18179144,3,3,2,5,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18179144,4,3,2,5,6,nan,nan,nan,nan,nan,nan,nan,nan,3
18179144,5,4,1,4,5,6,nan,nan,nan,nan,nan,nan,nan,3
18179144,6,4,1,4,5,6,nan,nan,nan,nan,nan,nan,nan,3
18185311,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18185311,2,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18185311,3,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18185311,4,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18185311,5,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18185311,6,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18185311,7,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18185311,8,3,1,2,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18185311,9,5,1,2,3,4,5,nan,nan,nan,nan,nan,nan,3
18192291,1,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18192291,2,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18194277,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18194277,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18194277,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18195895,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18195895,2,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18195895,3,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18197280,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18197280,2,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18197280,3,3,2,4,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18197280,4,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18197280,5,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18197280,6,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18203582,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18203582,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18203582,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18207053,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18207053,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18207053,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18209859,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18209859,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18211763,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18211763,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18211763,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18211763,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18211763,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18211763,6,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18211763,7,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18211763,8,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18218520,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18222161,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18222161,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18222161,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18222161,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18222161,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18224900,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18226851,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18226851,2,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18226851,3,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18229660,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18233579,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18233579,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,1,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,4,3,1,2,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,5,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,6,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,7,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,8,3,1,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,9,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,10,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18233918,11,3,1,2,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18235424,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18235424,2,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18235424,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18235424,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18235424,5,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18235424,6,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18235553,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18235553,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18235553,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18235553,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18237373,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18237373,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18239157,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18239157,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18239157,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18239157,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18240028,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18240028,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18240028,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18242421,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18242421,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18244213,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18244213,2,2,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18244213,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18244949,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18244949,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18244949,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18244949,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18246412,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18246412,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18246412,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18247288,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18248717,1,3,1,3,8,nan,nan,nan,nan,nan,nan,nan,nan,3
18248717,2,3,1,3,8,nan,nan,nan,nan,nan,nan,nan,nan,3
18248717,3,3,1,3,8,nan,nan,nan,nan,nan,nan,nan,nan,3
18248717,4,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18251273,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18251273,2,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18253512,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18253512,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18253512,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18253512,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18253512,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18253512,6,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18253512,7,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18253512,8,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18263603,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18263603,2,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18266953,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18274409,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18274409,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18280746,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18280746,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18280746,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18280822,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18280822,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18280822,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18282111,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18282111,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18282111,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18282111,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18282111,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18282111,6,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18282111,7,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18282339,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18282339,2,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18282339,3,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18282339,4,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18282339,5,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18282339,6,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18282339,7,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18282696,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18282696,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18282696,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18282696,4,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18282696,5,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18284860,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18284860,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18290659,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18290659,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18295472,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18295472,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18295472,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18295472,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18298179,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18298179,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18298179,3,3,1,2,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18298179,4,3,1,2,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18298179,5,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18298179,6,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18298958,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18298958,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18299862,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18299862,2,4,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3
18300856,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18300856,2,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18300856,3,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18302059,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18302059,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18302059,3,3,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,3
18303335,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303335,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303335,3,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303335,4,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303444,1,4,1,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18303444,2,4,1,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18303618,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303618,2,2,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303803,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303803,2,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303803,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18303803,4,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18307912,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18307912,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18307912,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18307912,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18307912,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18307912,6,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18310716,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18310954,1,4,1,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18310954,2,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18316496,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18316496,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18316496,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18316563,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18316563,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18316703,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18316703,2,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18318588,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18318588,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18319179,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18319179,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18322087,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18322087,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18324267,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18324573,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18324573,2,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18324573,3,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18324573,4,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18324573,5,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18324573,6,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18324573,7,3,2,3,5,nan,nan,nan,nan,nan,nan,nan,nan,3
18324573,8,4,1,2,3,5,nan,nan,nan,nan,nan,nan,nan,3
18324573,9,4,1,2,3,5,nan,nan,nan,nan,nan,nan,nan,3
18324573,10,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18324573,11,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18328245,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18328245,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
18328245,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18328245,4,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18328245,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18329354,1,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18329354,2,3,2,3,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18331913,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18331913,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18331913,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18331913,4,2,5,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18331913,5,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18335388,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18335388,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18335388,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18335388,4,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18335388,5,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18335388,6,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18335388,7,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18337984,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
18340724,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18340724,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18340724,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18340724,4,2,2,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18340724,5,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18340724,6,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18341489,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18341489,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18349658,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18349658,2,4,2,3,4,5,nan,nan,nan,nan,nan,nan,nan,3
18350395,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18350395,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18350395,3,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18350395,4,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
18350395,5,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18350395,6,2,1,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
18350395,7,3,1,2,3,nan,nan,nan,nan,nan,nan,nan,nan,3
