"tripmode","tourmode","purpose","value","grp_var"
"1","School Bus","schl",249.161323840208,"schltourmode10"
"10","School Bus","schl",199193.313994856,"schltourmode10"
"2","School Bus","schl",20623.7894511277,"schltourmode10"
"3","School Bus","schl",37706.9769777228,"schltourmode10"
"4","School Bus","schl",6075.25244715542,"schltourmode10"
"5","School Bus","schl",275.878425827586,"schltourmode10"
"6","School Bus","schl",3047.70017887753,"schltourmode10"
"7","School Bus","schl",0,"schltourmode10"
"8","School Bus","schl",0,"schltourmode10"
"9","School Bus","schl",26.1227205071058,"schltourmode10"
"1","Total","schl",32900.6904482333,"schlTotal"
"10","Total","schl",204389.882533967,"schlTotal"
"2","Total","schl",166783.92673515,"schlTotal"
"3","Total","schl",307027.042198243,"schlTotal"
"4","Total","schl",24402.6316346547,"schlTotal"
"5","Total","schl",8333.36239427281,"schlTotal"
"6","Total","schl",24865.4134088142,"schlTotal"
"7","Total","schl",0,"schlTotal"
"8","Total","schl",0,"schlTotal"
"9","Total","schl",1781.89976809043,"schlTotal"
"1","Auto SOV","imain",2329099.24635631,"imaintourmode1"
"10","Auto SOV","imain",429.08799201791,"imaintourmode1"
"2","Auto SOV","imain",117796.512016262,"imaintourmode1"
"3","Auto SOV","imain",52035.3013671108,"imaintourmode1"
"4","Auto SOV","imain",85947.818627564,"imaintourmode1"
"5","Auto SOV","imain",7323.11307928234,"imaintourmode1"
"6","Auto SOV","imain",7727.85366525397,"imaintourmode1"
"7","Auto SOV","imain",1075.81103829194,"imaintourmode1"
"8","Auto SOV","imain",46.1244328318948,"imaintourmode1"
"9","Auto SOV","imain",2335.18405307573,"imaintourmode1"
"1","Auto 2 Person","imain",579850.494972533,"imaintourmode2"
"10","Auto 2 Person","imain",7295.28591630793,"imaintourmode2"
"2","Auto 2 Person","imain",808614.527124156,"imaintourmode2"
"3","Auto 2 Person","imain",90258.231176327,"imaintourmode2"
"4","Auto 2 Person","imain",58486.8911189688,"imaintourmode2"
"5","Auto 2 Person","imain",4718.93592103469,"imaintourmode2"
"6","Auto 2 Person","imain",4962.47094874993,"imaintourmode2"
"7","Auto 2 Person","imain",1848.98139824246,"imaintourmode2"
"8","Auto 2 Person","imain",565.265088602486,"imaintourmode2"
"9","Auto 2 Person","imain",908.70802860075,"imaintourmode2"
"1","Auto 3+ Person","imain",272052.302774117,"imaintourmode3"
"10","Auto 3+ Person","imain",10977.2688259746,"imaintourmode3"
"2","Auto 3+ Person","imain",254876.298343149,"imaintourmode3"
"3","Auto 3+ Person","imain",784350.999619854,"imaintourmode3"
"4","Auto 3+ Person","imain",30856.6352584985,"imaintourmode3"
"5","Auto 3+ Person","imain",740.376284230073,"imaintourmode3"
"6","Auto 3+ Person","imain",2581.81249762979,"imaintourmode3"
"7","Auto 3+ Person","imain",444.085759254982,"imaintourmode3"
"8","Auto 3+ Person","imain",95.0837376513347,"imaintourmode3"
"9","Auto 3+ Person","imain",806.322446458943,"imaintourmode3"
"1","Walk","imain",16554.2210309556,"imaintourmode4"
"10","Walk","imain",0,"imaintourmode4"
"2","Walk","imain",7892.64563934761,"imaintourmode4"
"3","Walk","imain",8295.94901336019,"imaintourmode4"
"4","Walk","imain",136217.496145507,"imaintourmode4"
"5","Walk","imain",852.446917386667,"imaintourmode4"
"6","Walk","imain",2193.95398451699,"imaintourmode4"
"7","Walk","imain",40.00484831186,"imaintourmode4"
"8","Walk","imain",76.8556120810188,"imaintourmode4"
"9","Walk","imain",96.8646265459886,"imaintourmode4"
"1","Bike/Moped","imain",2512.3539371903,"imaintourmode5"
"10","Bike/Moped","imain",0,"imaintourmode5"
"2","Bike/Moped","imain",2297.34451397738,"imaintourmode5"
"3","Bike/Moped","imain",5435.72326453563,"imaintourmode5"
"4","Bike/Moped","imain",3159.72750263707,"imaintourmode5"
"5","Bike/Moped","imain",26560.0647328735,"imaintourmode5"
"6","Bike/Moped","imain",162.581518813871,"imaintourmode5"
"7","Bike/Moped","imain",12.6468931797985,"imaintourmode5"
"8","Bike/Moped","imain",12.3705736471792,"imaintourmode5"
"9","Bike/Moped","imain",0,"imaintourmode5"
"1","Walk-Transit","imain",25230.5767711468,"imaintourmode6"
"10","Walk-Transit","imain",104.357993867732,"imaintourmode6"
"2","Walk-Transit","imain",14930.3157114272,"imaintourmode6"
"3","Walk-Transit","imain",10065.7387113748,"imaintourmode6"
"4","Walk-Transit","imain",44307.2808065336,"imaintourmode6"
"5","Walk-Transit","imain",3895.4812596123,"imaintourmode6"
"6","Walk-Transit","imain",133842.718067431,"imaintourmode6"
"7","Walk-Transit","imain",169.508274243582,"imaintourmode6"
"8","Walk-Transit","imain",515.553631198466,"imaintourmode6"
"9","Walk-Transit","imain",3631.78960067138,"imaintourmode6"
"1","PNR-Transit","imain",2159.4697360575,"imaintourmode7"
"10","PNR-Transit","imain",0,"imaintourmode7"
"2","PNR-Transit","imain",1097.77273669025,"imaintourmode7"
"3","PNR-Transit","imain",422.285684943382,"imaintourmode7"
"4","PNR-Transit","imain",909.820791136558,"imaintourmode7"
"5","PNR-Transit","imain",13.1104070486445,"imaintourmode7"
"6","PNR-Transit","imain",4372.37569499036,"imaintourmode7"
"7","PNR-Transit","imain",5398.02755559714,"imaintourmode7"
"8","PNR-Transit","imain",26.220814097289,"imaintourmode7"
"9","PNR-Transit","imain",682.043923371264,"imaintourmode7"
"1","KNR-Transit","imain",166.131625645698,"imaintourmode8"
"10","KNR-Transit","imain",0,"imaintourmode8"
"2","KNR-Transit","imain",481.702258057344,"imaintourmode8"
"3","KNR-Transit","imain",0,"imaintourmode8"
"4","KNR-Transit","imain",331.06670694715,"imaintourmode8"
"5","KNR-Transit","imain",1026.30601536876,"imaintourmode8"
"6","KNR-Transit","imain",3216.54748430849,"imaintourmode8"
"7","KNR-Transit","imain",0,"imaintourmode8"
"8","KNR-Transit","imain",2422.05303830264,"imaintourmode8"
"9","KNR-Transit","imain",453.787466181304,"imaintourmode8"
"1","Taxi","imain",256.875820863281,"imaintourmode9"
"10","Taxi","imain",0,"imaintourmode9"
"2","Taxi","imain",1040.49057620892,"imaintourmode9"
"3","Taxi","imain",48.5470750551876,"imaintourmode9"
"4","Taxi","imain",2466.10386344304,"imaintourmode9"
"5","Taxi","imain",64.7294334069168,"imaintourmode9"
"6","Taxi","imain",479.532060416918,"imaintourmode9"
"7","Taxi","imain",0,"imaintourmode9"
"8","Taxi","imain",16.1823583517292,"imaintourmode9"
"9","Taxi","imain",9307.65885194594,"imaintourmode9"
"1","School Bus","imain",1680.20647337522,"imaintourmode10"
"10","School Bus","imain",17800.7519421598,"imaintourmode10"
"2","School Bus","imain",5606.30504832146,"imaintourmode10"
"3","School Bus","imain",5920.39269259636,"imaintourmode10"
"4","School Bus","imain",416.296039805393,"imaintourmode10"
"5","School Bus","imain",0,"imaintourmode10"
"6","School Bus","imain",426.862618739709,"imaintourmode10"
"7","School Bus","imain",0,"imaintourmode10"
"8","School Bus","imain",0,"imaintourmode10"
"9","School Bus","imain",0,"imaintourmode10"
"1","Total","imain",3229561.87949819,"imainTotal"
"10","Total","imain",36606.7526703279,"imainTotal"
"2","Total","imain",1214633.9139676,"imainTotal"
"3","Total","imain",956833.168605157,"imainTotal"
"4","Total","imain",363099.136861041,"imainTotal"
"5","Total","imain",45194.5640502439,"imainTotal"
"6","Total","imain",159966.708540851,"imainTotal"
"7","Total","imain",8989.06576712176,"imainTotal"
"8","Total","imain",3775.70928676403,"imainTotal"
"9","Total","imain",18222.3589968513,"imainTotal"
"1","Auto SOV","idisc",840739.451736641,"idisctourmode1"
"10","Auto SOV","idisc",0,"idisctourmode1"
"2","Auto SOV","idisc",46444.3460662302,"idisctourmode1"
"3","Auto SOV","idisc",19617.3586411671,"idisctourmode1"
"4","Auto SOV","idisc",45258.9734532566,"idisctourmode1"
"5","Auto SOV","idisc",3495.91081764099,"idisctourmode1"
"6","Auto SOV","idisc",4342.25215621375,"idisctourmode1"
"7","Auto SOV","idisc",579.175996674485,"idisctourmode1"
"8","Auto SOV","idisc",45.6936535821959,"idisctourmode1"
"9","Auto SOV","idisc",1042.6785917203,"idisctourmode1"
"1","Auto 2 Person","idisc",163200.662464212,"idisctourmode2"
"10","Auto 2 Person","idisc",3726.63810504767,"idisctourmode2"
"2","Auto 2 Person","idisc",333492.930912469,"idisctourmode2"
"3","Auto 2 Person","idisc",28225.4330081295,"idisctourmode2"
"4","Auto 2 Person","idisc",38185.8686383118,"idisctourmode2"
"5","Auto 2 Person","idisc",3159.30694613497,"idisctourmode2"
"6","Auto 2 Person","idisc",1570.76937606757,"idisctourmode2"
"7","Auto 2 Person","idisc",70.8475044361444,"idisctourmode2"
"8","Auto 2 Person","idisc",377.34459117029,"idisctourmode2"
"9","Auto 2 Person","idisc",558.880776679488,"idisctourmode2"
"1","Auto 3+ Person","idisc",66892.5500101212,"idisctourmode3"
"10","Auto 3+ Person","idisc",5455.42303856813,"idisctourmode3"
"2","Auto 3+ Person","idisc",72492.9442873302,"idisctourmode3"
"3","Auto 3+ Person","idisc",334350.090121073,"idisctourmode3"
"4","Auto 3+ Person","idisc",24315.8114866709,"idisctourmode3"
"5","Auto 3+ Person","idisc",2114.73208835119,"idisctourmode3"
"6","Auto 3+ Person","idisc",1360.68010555739,"idisctourmode3"
"7","Auto 3+ Person","idisc",139.00068120328,"idisctourmode3"
"8","Auto 3+ Person","idisc",45.2397060735983,"idisctourmode3"
"9","Auto 3+ Person","idisc",1297.4484507558,"idisctourmode3"
"1","Walk","idisc",72066.867076389,"idisctourmode4"
"10","Walk","idisc",319.257800914229,"idisctourmode4"
"2","Walk","idisc",30924.3638921896,"idisctourmode4"
"3","Walk","idisc",20717.4704727341,"idisctourmode4"
"4","Walk","idisc",282017.482528054,"idisctourmode4"
"5","Walk","idisc",3878.34294913092,"idisctourmode4"
"6","Walk","idisc",3055.24849623415,"idisctourmode4"
"7","Walk","idisc",101.073155033801,"idisctourmode4"
"8","Walk","idisc",0,"idisctourmode4"
"9","Walk","idisc",2458.52621101674,"idisctourmode4"
"1","Bike/Moped","idisc",8716.83687510594,"idisctourmode5"
"10","Bike/Moped","idisc",0,"idisctourmode5"
"2","Bike/Moped","idisc",1838.49467485149,"idisctourmode5"
"3","Bike/Moped","idisc",1265.51503939453,"idisctourmode5"
"4","Bike/Moped","idisc",2769.40437163338,"idisctourmode5"
"5","Bike/Moped","idisc",22961.4525747814,"idisctourmode5"
"6","Bike/Moped","idisc",73.3183424663912,"idisctourmode5"
"7","Bike/Moped","idisc",414.49204509253,"idisctourmode5"
"8","Bike/Moped","idisc",16.1823583517292,"idisctourmode5"
"9","Bike/Moped","idisc",0,"idisctourmode5"
"1","Walk-Transit","idisc",22648.3669364009,"idisctourmode6"
"10","Walk-Transit","idisc",1516.36188715972,"idisctourmode6"
"2","Walk-Transit","idisc",12041.534520224,"idisctourmode6"
"3","Walk-Transit","idisc",2669.94638200465,"idisctourmode6"
"4","Walk-Transit","idisc",16170.386606998,"idisctourmode6"
"5","Walk-Transit","idisc",2391.99273401759,"idisctourmode6"
"6","Walk-Transit","idisc",35513.4475806023,"idisctourmode6"
"7","Walk-Transit","idisc",542.093869085296,"idisctourmode6"
"8","Walk-Transit","idisc",90.6100005886588,"idisctourmode6"
"9","Walk-Transit","idisc",413.955953728843,"idisctourmode6"
"1","PNR-Transit","idisc",267.57097615407,"idisctourmode7"
"10","PNR-Transit","idisc",0,"idisctourmode7"
"2","PNR-Transit","idisc",74.5223169001599,"idisctourmode7"
