"tripmode","tourmode","purpose","value","grp_var"
"9","Taxi","idisc",5845.54911398935,"idisctourmode9"
"1","School Bus","idisc",0,"idisctourmode10"
"10","School Bus","idisc",0,"idisctourmode10"
"2","School Bus","idisc",0,"idisctourmode10"
"3","School Bus","idisc",0,"idisctourmode10"
"4","School Bus","idisc",0,"idisctourmode10"
"5","School Bus","idisc",0,"idisctourmode10"
"6","School Bus","idisc",0,"idisctourmode10"
"7","School Bus","idisc",0,"idisctourmode10"
"8","School Bus","idisc",0,"idisctourmode10"
"9","School Bus","idisc",0,"idisctourmode10"
"1","Total","idisc",840191.128037911,"idiscTotal"
"10","Total","idisc",0,"idiscTotal"
"2","Total","idisc",378399.821667729,"idiscTotal"
"3","Total","idisc",335313.34665117,"idiscTotal"
"4","Total","idisc",296910.791680734,"idiscTotal"
"5","Total","idisc",26041.3081644442,"idiscTotal"
"6","Total","idisc",34013.2957084224,"idiscTotal"
"7","Total","idisc",3172.42993194555,"idiscTotal"
"8","Total","idisc",6699.59111871022,"idiscTotal"
"9","Total","idisc",5845.54911398935,"idiscTotal"
"1","Auto SOV","jmain",0,"jmaintourmode1"
"10","Auto SOV","jmain",0,"jmaintourmode1"
"2","Auto SOV","jmain",0,"jmaintourmode1"
"3","Auto SOV","jmain",0,"jmaintourmode1"
"4","Auto SOV","jmain",0,"jmaintourmode1"
"5","Auto SOV","jmain",0,"jmaintourmode1"
"6","Auto SOV","jmain",0,"jmaintourmode1"
"7","Auto SOV","jmain",0,"jmaintourmode1"
"8","Auto SOV","jmain",0,"jmaintourmode1"
"9","Auto SOV","jmain",0,"jmaintourmode1"
"1","Auto 2 Person","jmain",0,"jmaintourmode2"
"10","Auto 2 Person","jmain",0,"jmaintourmode2"
"2","Auto 2 Person","jmain",199284.400962295,"jmaintourmode2"
"3","Auto 2 Person","jmain",0,"jmaintourmode2"
"4","Auto 2 Person","jmain",887.82524444596,"jmaintourmode2"
"5","Auto 2 Person","jmain",0,"jmaintourmode2"
"6","Auto 2 Person","jmain",0,"jmaintourmode2"
"7","Auto 2 Person","jmain",0,"jmaintourmode2"
"8","Auto 2 Person","jmain",0,"jmaintourmode2"
"9","Auto 2 Person","jmain",0,"jmaintourmode2"
"1","Auto 3+ Person","jmain",0,"jmaintourmode3"
"10","Auto 3+ Person","jmain",0,"jmaintourmode3"
"2","Auto 3+ Person","jmain",10912.2577156991,"jmaintourmode3"
"3","Auto 3+ Person","jmain",73624.2989864409,"jmaintourmode3"
"4","Auto 3+ Person","jmain",202.983710093776,"jmaintourmode3"
"5","Auto 3+ Person","jmain",12.6173075899716,"jmaintourmode3"
"6","Auto 3+ Person","jmain",0,"jmaintourmode3"
"7","Auto 3+ Person","jmain",0,"jmaintourmode3"
"8","Auto 3+ Person","jmain",0,"jmaintourmode3"
"9","Auto 3+ Person","jmain",0,"jmaintourmode3"
"1","Walk","jmain",0,"jmaintourmode4"
"10","Walk","jmain",0,"jmaintourmode4"
"2","Walk","jmain",0,"jmaintourmode4"
"3","Walk","jmain",0,"jmaintourmode4"
"4","Walk","jmain",6272.95229328513,"jmaintourmode4"
"5","Walk","jmain",0,"jmaintourmode4"
"6","Walk","jmain",0,"jmaintourmode4"
"7","Walk","jmain",0,"jmaintourmode4"
"8","Walk","jmain",0,"jmaintourmode4"
"9","Walk","jmain",0,"jmaintourmode4"
"1","Bike/Moped","jmain",0,"jmaintourmode5"
"10","Bike/Moped","jmain",0,"jmaintourmode5"
"2","Bike/Moped","jmain",0,"jmaintourmode5"
"3","Bike/Moped","jmain",0,"jmaintourmode5"
"4","Bike/Moped","jmain",0,"jmaintourmode5"
"5","Bike/Moped","jmain",967.767236915705,"jmaintourmode5"
"6","Bike/Moped","jmain",0,"jmaintourmode5"
"7","Bike/Moped","jmain",0,"jmaintourmode5"
"8","Bike/Moped","jmain",0,"jmaintourmode5"
"9","Bike/Moped","jmain",0,"jmaintourmode5"
"1","Walk-Transit","jmain",0,"jmaintourmode6"
"10","Walk-Transit","jmain",0,"jmaintourmode6"
"2","Walk-Transit","jmain",0,"jmaintourmode6"
"3","Walk-Transit","jmain",0,"jmaintourmode6"
"4","Walk-Transit","jmain",175.107816354407,"jmaintourmode6"
"5","Walk-Transit","jmain",0,"jmaintourmode6"
"6","Walk-Transit","jmain",2979.08293488019,"jmaintourmode6"
"7","Walk-Transit","jmain",0,"jmaintourmode6"
"8","Walk-Transit","jmain",41.302593781353,"jmaintourmode6"
"9","Walk-Transit","jmain",0,"jmaintourmode6"
"1","Drive-Transit","jmain",0,"jmaintourmode7"
"10","Drive-Transit","jmain",0,"jmaintourmode7"
"2","Drive-Transit","jmain",0,"jmaintourmode7"
"3","Drive-Transit","jmain",0,"jmaintourmode7"
"4","Drive-Transit","jmain",0,"jmaintourmode7"
"5","Drive-Transit","jmain",0,"jmaintourmode7"
"6","Drive-Transit","jmain",0,"jmaintourmode7"
"7","Drive-Transit","jmain",0,"jmaintourmode7"
"8","Drive-Transit","jmain",0,"jmaintourmode7"
"9","Drive-Transit","jmain",0,"jmaintourmode7"
"1","Drive-Transit","jmain",0,"jmaintourmode8"
"10","Drive-Transit","jmain",0,"jmaintourmode8"
"2","Drive-Transit","jmain",0,"jmaintourmode8"
"3","Drive-Transit","jmain",0,"jmaintourmode8"
"4","Drive-Transit","jmain",50.7118378474818,"jmaintourmode8"
"5","Drive-Transit","jmain",0,"jmaintourmode8"
"6","Drive-Transit","jmain",0,"jmaintourmode8"
"7","Drive-Transit","jmain",0,"jmaintourmode8"
"8","Drive-Transit","jmain",101.423675694964,"jmaintourmode8"
"9","Drive-Transit","jmain",0,"jmaintourmode8"
"1","Taxi","jmain",0,"jmaintourmode9"
"10","Taxi","jmain",0,"jmaintourmode9"
"2","Taxi","jmain",0,"jmaintourmode9"
"3","Taxi","jmain",0,"jmaintourmode9"
"4","Taxi","jmain",0,"jmaintourmode9"
"5","Taxi","jmain",0,"jmaintourmode9"
"6","Taxi","jmain",0,"jmaintourmode9"
"7","Taxi","jmain",0,"jmaintourmode9"
"8","Taxi","jmain",0,"jmaintourmode9"
"9","Taxi","jmain",1586.65599537244,"jmaintourmode9"
"1","School Bus","jmain",0,"jmaintourmode10"
"10","School Bus","jmain",0,"jmaintourmode10"
"2","School Bus","jmain",0,"jmaintourmode10"
"3","School Bus","jmain",0,"jmaintourmode10"
"4","School Bus","jmain",0,"jmaintourmode10"
"5","School Bus","jmain",0,"jmaintourmode10"
"6","School Bus","jmain",0,"jmaintourmode10"
"7","School Bus","jmain",0,"jmaintourmode10"
"8","School Bus","jmain",0,"jmaintourmode10"
"9","School Bus","jmain",0,"jmaintourmode10"
"1","Total","jmain",0,"jmainTotal"
"10","Total","jmain",0,"jmainTotal"
"2","Total","jmain",210196.658677994,"jmainTotal"
"3","Total","jmain",73624.2989864409,"jmainTotal"
"4","Total","jmain",7589.58090202675,"jmainTotal"
"5","Total","jmain",980.384544505677,"jmainTotal"
"6","Total","jmain",2979.08293488019,"jmainTotal"
"7","Total","jmain",0,"jmainTotal"
"8","Total","jmain",142.726269476317,"jmainTotal"
"9","Total","jmain",1586.65599537244,"jmainTotal"
"1","Auto SOV","jdisc",0,"jdisctourmode1"
"10","Auto SOV","jdisc",0,"jdisctourmode1"
"2","Auto SOV","jdisc",0,"jdisctourmode1"
"3","Auto SOV","jdisc",0,"jdisctourmode1"
"4","Auto SOV","jdisc",0,"jdisctourmode1"
"5","Auto SOV","jdisc",0,"jdisctourmode1"
"6","Auto SOV","jdisc",0,"jdisctourmode1"
"7","Auto SOV","jdisc",0,"jdisctourmode1"
"8","Auto SOV","jdisc",0,"jdisctourmode1"
"9","Auto SOV","jdisc",0,"jdisctourmode1"
"1","Auto 2 Person","jdisc",0,"jdisctourmode2"
"10","Auto 2 Person","jdisc",0,"jdisctourmode2"
"2","Auto 2 Person","jdisc",126172.333402537,"jdisctourmode2"
"3","Auto 2 Person","jdisc",0,"jdisctourmode2"
"4","Auto 2 Person","jdisc",438.543692074407,"jdisctourmode2"
"5","Auto 2 Person","jdisc",331.529459530974,"jdisctourmode2"
"6","Auto 2 Person","jdisc",0,"jdisctourmode2"
"7","Auto 2 Person","jdisc",0,"jdisctourmode2"
"8","Auto 2 Person","jdisc",0,"jdisctourmode2"
"9","Auto 2 Person","jdisc",0,"jdisctourmode2"
"1","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"10","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"2","Auto 3+ Person","jdisc",3345.54722769379,"jdisctourmode3"
"3","Auto 3+ Person","jdisc",60168.2496327244,"jdisctourmode3"
"4","Auto 3+ Person","jdisc",758.566204264912,"jdisctourmode3"
"5","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"6","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"7","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"8","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"9","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"1","Walk","jdisc",0,"jdisctourmode4"
"10","Walk","jdisc",0,"jdisctourmode4"
"2","Walk","jdisc",0,"jdisctourmode4"
"3","Walk","jdisc",0,"jdisctourmode4"
"4","Walk","jdisc",27849.7478540182,"jdisctourmode4"
"5","Walk","jdisc",0,"jdisctourmode4"
"6","Walk","jdisc",0,"jdisctourmode4"
"7","Walk","jdisc",0,"jdisctourmode4"
"8","Walk","jdisc",0,"jdisctourmode4"
"9","Walk","jdisc",0,"jdisctourmode4"
"1","Bike/Moped","jdisc",0,"jdisctourmode5"
"10","Bike/Moped","jdisc",0,"jdisctourmode5"
"2","Bike/Moped","jdisc",0,"jdisctourmode5"
"3","Bike/Moped","jdisc",0,"jdisctourmode5"
"4","Bike/Moped","jdisc",177.166209973306,"jdisctourmode5"
"5","Bike/Moped","jdisc",2085.58500631278,"jdisctourmode5"
"6","Bike/Moped","jdisc",0,"jdisctourmode5"
"7","Bike/Moped","jdisc",0,"jdisctourmode5"
"8","Bike/Moped","jdisc",0,"jdisctourmode5"
"9","Bike/Moped","jdisc",0,"jdisctourmode5"
"1","Walk-Transit","jdisc",0,"jdisctourmode6"
"10","Walk-Transit","jdisc",0,"jdisctourmode6"
"2","Walk-Transit","jdisc",647.599741888107,"jdisctourmode6"
"3","Walk-Transit","jdisc",96.8251681352765,"jdisctourmode6"
"4","Walk-Transit","jdisc",0,"jdisctourmode6"
"5","Walk-Transit","jdisc",0,"jdisctourmode6"
"6","Walk-Transit","jdisc",1060.22262581271,"jdisctourmode6"
"7","Walk-Transit","jdisc",0,"jdisctourmode6"
"8","Walk-Transit","jdisc",0,"jdisctourmode6"
"9","Walk-Transit","jdisc",0,"jdisctourmode6"
"1","Drive-Transit","jdisc",0,"jdisctourmode7"
"10","Drive-Transit","jdisc",0,"jdisctourmode7"
"2","Drive-Transit","jdisc",0,"jdisctourmode7"
"3","Drive-Transit","jdisc",0,"jdisctourmode7"
"4","Drive-Transit","jdisc",0,"jdisctourmode7"
"5","Drive-Transit","jdisc",0,"jdisctourmode7"
"6","Drive-Transit","jdisc",0,"jdisctourmode7"
"7","Drive-Transit","jdisc",0,"jdisctourmode7"
"8","Drive-Transit","jdisc",0,"jdisctourmode7"
"9","Drive-Transit","jdisc",0,"jdisctourmode7"
"1","Drive-Transit","jdisc",0,"jdisctourmode8"
"10","Drive-Transit","jdisc",0,"jdisctourmode8"
"2","Drive-Transit","jdisc",0,"jdisctourmode8"
"3","Drive-Transit","jdisc",0,"jdisctourmode8"
"4","Drive-Transit","jdisc",0,"jdisctourmode8"
"5","Drive-Transit","jdisc",0,"jdisctourmode8"
"6","Drive-Transit","jdisc",0,"jdisctourmode8"
"7","Drive-Transit","jdisc",0,"jdisctourmode8"
"8","Drive-Transit","jdisc",242.03292720462,"jdisctourmode8"
"9","Drive-Transit","jdisc",0,"jdisctourmode8"
"1","Taxi","jdisc",0,"jdisctourmode9"
"10","Taxi","jdisc",0,"jdisctourmode9"
"2","Taxi","jdisc",0,"jdisctourmode9"
"3","Taxi","jdisc",0,"jdisctourmode9"
"4","Taxi","jdisc",0,"jdisctourmode9"
"5","Taxi","jdisc",0,"jdisctourmode9"
"6","Taxi","jdisc",0,"jdisctourmode9"
"7","Taxi","jdisc",0,"jdisctourmode9"
"8","Taxi","jdisc",0,"jdisctourmode9"
"9","Taxi","jdisc",974.75607288546,"jdisctourmode9"
"1","School Bus","jdisc",0,"jdisctourmode10"
"10","School Bus","jdisc",0,"jdisctourmode10"
"2","School Bus","jdisc",0,"jdisctourmode10"
"3","School Bus","jdisc",0,"jdisctourmode10"
"4","School Bus","jdisc",0,"jdisctourmode10"
"5","School Bus","jdisc",0,"jdisctourmode10"
"6","School Bus","jdisc",0,"jdisctourmode10"
"7","School Bus","jdisc",0,"jdisctourmode10"
"8","School Bus","jdisc",0,"jdisctourmode10"
"9","School Bus","jdisc",0,"jdisctourmode10"
"1","Total","jdisc",0,"jdiscTotal"
"10","Total","jdisc",0,"jdiscTotal"
"2","Total","jdisc",130165.480372119,"jdiscTotal"
"3","Total","jdisc",60265.0748008597,"jdiscTotal"
"4","Total","jdisc",29224.0239603308,"jdiscTotal"
"5","Total","jdisc",2417.11446584376,"jdiscTotal"
"6","Total","jdisc",1060.22262581271,"jdiscTotal"
"7","Total","jdisc",0,"jdiscTotal"
"8","Total","jdisc",242.03292720462,"jdiscTotal"
"9","Total","jdisc",974.75607288546,"jdiscTotal"
"1","Auto SOV","atwork",501215.970110446,"atworktourmode1"
"10","Auto SOV","atwork",0,"atworktourmode1"
"2","Auto SOV","atwork",0,"atworktourmode1"
"3","Auto SOV","atwork",0,"atworktourmode1"
"4","Auto SOV","atwork",3415.79575032401,"atworktourmode1"
"5","Auto SOV","atwork",0,"atworktourmode1"
"6","Auto SOV","atwork",0,"atworktourmode1"
"7","Auto SOV","atwork",0,"atworktourmode1"
"8","Auto SOV","atwork",0,"atworktourmode1"
"9","Auto SOV","atwork",0,"atworktourmode1"
"1","Auto 2 Person","atwork",9407.33719180174,"atworktourmode2"
"10","Auto 2 Person","atwork",0,"atworktourmode2"
"2","Auto 2 Person","atwork",92438.902737319,"atworktourmode2"
"3","Auto 2 Person","atwork",0,"atworktourmode2"
"4","Auto 2 Person","atwork",528.025188139978,"atworktourmode2"
"5","Auto 2 Person","atwork",0,"atworktourmode2"
"6","Auto 2 Person","atwork",0,"atworktourmode2"
"7","Auto 2 Person","atwork",0,"atworktourmode2"
"8","Auto 2 Person","atwork",0,"atworktourmode2"
"9","Auto 2 Person","atwork",0,"atworktourmode2"
"1","Auto 3+ Person","atwork",2537.64129290581,"atworktourmode3"
"10","Auto 3+ Person","atwork",0,"atworktourmode3"
"2","Auto 3+ Person","atwork",2663.35332639502,"atworktourmode3"
"3","Auto 3+ Person","atwork",34387.3060146292,"atworktourmode3"
"4","Auto 3+ Person","atwork",229.382292480428,"atworktourmode3"
"5","Auto 3+ Person","atwork",0,"atworktourmode3"
"6","Auto 3+ Person","atwork",0,"atworktourmode3"
"7","Auto 3+ Person","atwork",0,"atworktourmode3"
"8","Auto 3+ Person","atwork",0,"atworktourmode3"
"9","Auto 3+ Person","atwork",0,"atworktourmode3"
"1","Walk","atwork",0,"atworktourmode4"
"10","Walk","atwork",0,"atworktourmode4"
"2","Walk","atwork",0,"atworktourmode4"
"3","Walk","atwork",0,"atworktourmode4"
"4","Walk","atwork",153726.01153862,"atworktourmode4"
"5","Walk","atwork",0,"atworktourmode4"
"6","Walk","atwork",0,"atworktourmode4"
"7","Walk","atwork",0,"atworktourmode4"
"8","Walk","atwork",0,"atworktourmode4"
"9","Walk","atwork",0,"atworktourmode4"
"1","Bike/Moped","atwork",0,"atworktourmode5"
"10","Bike/Moped","atwork",0,"atworktourmode5"
"2","Bike/Moped","atwork",0,"atworktourmode5"
"3","Bike/Moped","atwork",0,"atworktourmode5"
"4","Bike/Moped","atwork",86.3466482932354,"atworktourmode5"
"5","Bike/Moped","atwork",1555.92516768923,"atworktourmode5"
"6","Bike/Moped","atwork",0,"atworktourmode5"
"7","Bike/Moped","atwork",0,"atworktourmode5"
"8","Bike/Moped","atwork",0,"atworktourmode5"
"9","Bike/Moped","atwork",0,"atworktourmode5"
"1","Walk-Transit","atwork",1911.23622683603,"atworktourmode6"
"10","Walk-Transit","atwork",0,"atworktourmode6"
"2","Walk-Transit","atwork",74.0511041130946,"atworktourmode6"
"3","Walk-Transit","atwork",0,"atworktourmode6"
"4","Walk-Transit","atwork",562.834964390952,"atworktourmode6"
"5","Walk-Transit","atwork",0,"atworktourmode6"
"6","Walk-Transit","atwork",34111.4823629381,"atworktourmode6"
"7","Walk-Transit","atwork",0,"atworktourmode6"
"8","Walk-Transit","atwork",0,"atworktourmode6"
"9","Walk-Transit","atwork",0,"atworktourmode6"
"1","Drive-Transit","atwork",12.8592428434037,"atworktourmode7"
"10","Drive-Transit","atwork",0,"atworktourmode7"
"2","Drive-Transit","atwork",0,"atworktourmode7"
"3","Drive-Transit","atwork",0,"atworktourmode7"
"4","Drive-Transit","atwork",0,"atworktourmode7"
"5","Drive-Transit","atwork",0,"atworktourmode7"
"6","Drive-Transit","atwork",29.3471546549906,"atworktourmode7"
"7","Drive-Transit","atwork",212.296105721372,"atworktourmode7"
"8","Drive-Transit","atwork",0,"atworktourmode7"
"9","Drive-Transit","atwork",0,"atworktourmode7"
"1","Drive-Transit","atwork",0,"atworktourmode8"
"10","Drive-Transit","atwork",0,"atworktourmode8"
"2","Drive-Transit","atwork",0,"atworktourmode8"
"3","Drive-Transit","atwork",0,"atworktourmode8"
"4","Drive-Transit","atwork",223.026093688833,"atworktourmode8"
"5","Drive-Transit","atwork",0,"atworktourmode8"
"6","Drive-Transit","atwork",0,"atworktourmode8"
"7","Drive-Transit","atwork",0,"atworktourmode8"
"8","Drive-Transit","atwork",496.843435417137,"atworktourmode8"
"9","Drive-Transit","atwork",0,"atworktourmode8"
"1","Taxi","atwork",0,"atworktourmode9"
"10","Taxi","atwork",0,"atworktourmode9"
"2","Taxi","atwork",0,"atworktourmode9"
"3","Taxi","atwork",0,"atworktourmode9"
"4","Taxi","atwork",0,"atworktourmode9"
"5","Taxi","atwork",0,"atworktourmode9"
"6","Taxi","atwork",0,"atworktourmode9"
"7","Taxi","atwork",0,"atworktourmode9"
"8","Taxi","atwork",0,"atworktourmode9"
"9","Taxi","atwork",801.138498456623,"atworktourmode9"
"1","School Bus","atwork",0,"atworktourmode10"
"10","School Bus","atwork",0,"atworktourmode10"
"2","School Bus","atwork",0,"atworktourmode10"
"3","School Bus","atwork",0,"atworktourmode10"
"4","School Bus","atwork",0,"atworktourmode10"
"5","School Bus","atwork",0,"atworktourmode10"
"6","School Bus","atwork",0,"atworktourmode10"
"7","School Bus","atwork",0,"atworktourmode10"
"8","School Bus","atwork",0,"atworktourmode10"
"9","School Bus","atwork",0,"atworktourmode10"
"1","Total","atwork",515085.044064833,"atworkTotal"
"10","Total","atwork",0,"atworkTotal"
"2","Total","atwork",95176.3071678272,"atworkTotal"
"3","Total","atwork",34387.3060146292,"atworkTotal"
"4","Total","atwork",158771.422475938,"atworkTotal"
"5","Total","atwork",1555.92516768923,"atworkTotal"
"6","Total","atwork",34140.8295175931,"atworkTotal"
"7","Total","atwork",212.296105721372,"atworkTotal"
"8","Total","atwork",496.843435417137,"atworkTotal"
"9","Total","atwork",801.138498456623,"atworkTotal"
"1","Auto SOV","total",4436259.99549734,"totaltourmode1"
"10","Auto SOV","total",0,"totaltourmode1"
"2","Auto SOV","total",0,"totaltourmode1"
"3","Auto SOV","total",0,"totaltourmode1"
"4","Auto SOV","total",75508.24415048,"totaltourmode1"
"5","Auto SOV","total",3603.41702396622,"totaltourmode1"
"6","Auto SOV","total",0,"totaltourmode1"
"7","Auto SOV","total",0,"totaltourmode1"
"8","Auto SOV","total",1729.48689125556,"totaltourmode1"
"9","Auto SOV","total",0,"totaltourmode1"
"1","Auto 2 Person","total",631765.778718732,"totaltourmode2"
"10","Auto 2 Person","total",0,"totaltourmode2"
"2","Auto 2 Person","total",2116064.26025895,"totaltourmode2"
"3","Auto 2 Person","total",0,"totaltourmode2"
"4","Auto 2 Person","total",59808.2799823353,"totaltourmode2"
"5","Auto 2 Person","total",4010.16560856739,"totaltourmode2"
"6","Auto 2 Person","total",0,"totaltourmode2"
"7","Auto 2 Person","total",0,"totaltourmode2"
"8","Auto 2 Person","total",1911.0501878203,"totaltourmode2"
"9","Auto 2 Person","total",0,"totaltourmode2"
"1","Auto 3+ Person","total",303430.913964642,"totaltourmode3"
"10","Auto 3+ Person","total",0,"totaltourmode3"
"2","Auto 3+ Person","total",390898.062773146,"totaltourmode3"
"3","Auto 3+ Person","total",1716245.06877226,"totaltourmode3"
"4","Auto 3+ Person","total",42110.3635902183,"totaltourmode3"
"5","Auto 3+ Person","total",2065.00909939104,"totaltourmode3"
"6","Auto 3+ Person","total",0,"totaltourmode3"
"7","Auto 3+ Person","total",0,"totaltourmode3"
"8","Auto 3+ Person","total",1022.3029830496,"totaltourmode3"
"9","Auto 3+ Person","total",0,"totaltourmode3"
"1","Walk","total",0,"totaltourmode4"
"10","Walk","total",0,"totaltourmode4"
"2","Walk","total",0,"totaltourmode4"
"3","Walk","total",0,"totaltourmode4"
"4","Walk","total",629173.99594707,"totaltourmode4"
"5","Walk","total",0,"totaltourmode4"
"6","Walk","total",0,"totaltourmode4"
"7","Walk","total",0,"totaltourmode4"
"8","Walk","total",0,"totaltourmode4"
"9","Walk","total",0,"totaltourmode4"
"1","Bike/Moped","total",0,"totaltourmode5"
"10","Bike/Moped","total",0,"totaltourmode5"
"2","Bike/Moped","total",0,"totaltourmode5"
"3","Bike/Moped","total",0,"totaltourmode5"
"4","Bike/Moped","total",3195.8125368669,"totaltourmode5"
"5","Bike/Moped","total",73286.1399618523,"totaltourmode5"
"6","Bike/Moped","total",0,"totaltourmode5"
"7","Bike/Moped","total",0,"totaltourmode5"
"8","Bike/Moped","total",0,"totaltourmode5"
"9","Bike/Moped","total",0,"totaltourmode5"
"1","Walk-Transit","total",37058.2971413777,"totaltourmode6"
"10","Walk-Transit","total",0,"totaltourmode6"
"2","Walk-Transit","total",23179.2949973993,"totaltourmode6"
"3","Walk-Transit","total",9922.93988430006,"totaltourmode6"
"4","Walk-Transit","total",52471.0916753886,"totaltourmode6"
"5","Walk-Transit","total",3038.57875680166,"totaltourmode6"
"6","Walk-Transit","total",264967.544843066,"totaltourmode6"
"7","Walk-Transit","total",0,"totaltourmode6"
"8","Walk-Transit","total",4170.63260973392,"totaltourmode6"
"9","Walk-Transit","total",0,"totaltourmode6"
"1","Drive-Transit","total",7173.00678547049,"totaltourmode7"
"10","Drive-Transit","total",0,"totaltourmode7"
"2","Drive-Transit","total",4434.93146991268,"totaltourmode7"
"3","Drive-Transit","total",1396.86356190247,"totaltourmode7"
"4","Drive-Transit","total",3658.40645701622,"totaltourmode7"
"5","Drive-Transit","total",5077.5328407619,"totaltourmode7"
"6","Drive-Transit","total",11072.2162055798,"totaltourmode7"
"7","Drive-Transit","total",34545.1724116888,"totaltourmode7"
"8","Drive-Transit","total",766.01173211552,"totaltourmode7"
"9","Drive-Transit","total",0,"totaltourmode7"
"1","Drive-Transit","total",0,"totaltourmode8"
"10","Drive-Transit","total",0,"totaltourmode8"
"2","Drive-Transit","total",0,"totaltourmode8"
"3","Drive-Transit","total",0,"totaltourmode8"
"4","Drive-Transit","total",4269.55943582242,"totaltourmode8"
"5","Drive-Transit","total",27.8503826798023,"totaltourmode8"
"6","Drive-Transit","total",0,"totaltourmode8"
"7","Drive-Transit","total",0,"totaltourmode8"
"8","Drive-Transit","total",18199.9240411377,"totaltourmode8"
"9","Drive-Transit","total",0,"totaltourmode8"
"1","Taxi","total",0,"totaltourmode9"
"10","Taxi","total",0,"totaltourmode9"
"2","Taxi","total",0,"totaltourmode9"
"3","Taxi","total",0,"totaltourmode9"
"4","Taxi","total",0,"totaltourmode9"
"5","Taxi","total",0,"totaltourmode9"
"6","Taxi","total",0,"totaltourmode9"
"7","Taxi","total",0,"totaltourmode9"
"8","Taxi","total",0,"totaltourmode9"
"9","Taxi","total",0,"totaltourmode9"
"1","School Bus","total",0,"totaltourmode10"
"10","School Bus","total",0,"totaltourmode10"
"2","School Bus","total",0,"totaltourmode10"
"3","School Bus","total",0,"totaltourmode10"
"4","School Bus","total",0,"totaltourmode10"
"5","School Bus","total",0,"totaltourmode10"
"6","School Bus","total",0,"totaltourmode10"
"7","School Bus","total",0,"totaltourmode10"
"8","School Bus","total",0,"totaltourmode10"
"9","School Bus","total",0,"totaltourmode10"
"1","Total","total",5415687.99210757,"totalTotal"
"10","Total","total",0,"totalTotal"
"2","Total","total",2534576.54949941,"totalTotal"
"3","Total","total",1727564.87221846,"totalTotal"
"4","Total","total",870195.753775198,"totalTotal"
"5","Total","total",91108.6936740203,"totalTotal"
"6","Total","total",276039.761048646,"totalTotal"
"7","Total","total",34545.1724116888,"totalTotal"
"8","Total","total",27799.4084451126,"totalTotal"
"9","Total","total",0,"totalTotal"
