"tripmode","tourmode","purpose","value","grp_var"
"6","Auto 2 Person","jmain",0,"jmaintourmode2"
"7","Auto 2 Person","jmain",0,"jmaintourmode2"
"8","Auto 2 Person","jmain",0,"jmaintourmode2"
"9","Auto 2 Person","jmain",0,"jmaintourmode2"
"1","Auto 3+ Person","jmain",0,"jmaintourmode3"
"10","Auto 3+ Person","jmain",0,"jmaintourmode3"
"2","Auto 3+ Person","jmain",14148,"jmaintourmode3"
"3","Auto 3+ Person","jmain",141096,"jmaintourmode3"
"4","Auto 3+ Person","jmain",2423,"jmaintourmode3"
"5","Auto 3+ Person","jmain",0,"jmaintourmode3"
"6","Auto 3+ Person","jmain",0,"jmaintourmode3"
"7","Auto 3+ Person","jmain",0,"jmaintourmode3"
"8","Auto 3+ Person","jmain",0,"jmaintourmode3"
"9","Auto 3+ Person","jmain",0,"jmaintourmode3"
"1","Walk","jmain",0,"jmaintourmode4"
"10","Walk","jmain",0,"jmaintourmode4"
"2","Walk","jmain",0,"jmaintourmode4"
"3","Walk","jmain",0,"jmaintourmode4"
"4","Walk","jmain",19493,"jmaintourmode4"
"5","Walk","jmain",0,"jmaintourmode4"
"6","Walk","jmain",0,"jmaintourmode4"
"7","Walk","jmain",0,"jmaintourmode4"
"8","Walk","jmain",0,"jmaintourmode4"
"9","Walk","jmain",0,"jmaintourmode4"
"1","Bike/Moped","jmain",0,"jmaintourmode5"
"10","Bike/Moped","jmain",0,"jmaintourmode5"
"2","Bike/Moped","jmain",0,"jmaintourmode5"
"3","Bike/Moped","jmain",0,"jmaintourmode5"
"4","Bike/Moped","jmain",0,"jmaintourmode5"
"5","Bike/Moped","jmain",6848,"jmaintourmode5"
"6","Bike/Moped","jmain",0,"jmaintourmode5"
"7","Bike/Moped","jmain",0,"jmaintourmode5"
"8","Bike/Moped","jmain",0,"jmaintourmode5"
"9","Bike/Moped","jmain",0,"jmaintourmode5"
"1","Walk-Transit","jmain",0,"jmaintourmode6"
"10","Walk-Transit","jmain",0,"jmaintourmode6"
"2","Walk-Transit","jmain",634,"jmaintourmode6"
"3","Walk-Transit","jmain",35459,"jmaintourmode6"
"4","Walk-Transit","jmain",17312,"jmaintourmode6"
"5","Walk-Transit","jmain",0,"jmaintourmode6"
"6","Walk-Transit","jmain",1153,"jmaintourmode6"
"7","Walk-Transit","jmain",0,"jmaintourmode6"
"8","Walk-Transit","jmain",0,"jmaintourmode6"
"9","Walk-Transit","jmain",3,"jmaintourmode6"
"1","PNR-Transit","jmain",0,"jmaintourmode7"
"10","PNR-Transit","jmain",0,"jmaintourmode7"
"2","PNR-Transit","jmain",0,"jmaintourmode7"
"3","PNR-Transit","jmain",0,"jmaintourmode7"
"4","PNR-Transit","jmain",0,"jmaintourmode7"
"5","PNR-Transit","jmain",0,"jmaintourmode7"
"6","PNR-Transit","jmain",0,"jmaintourmode7"
"7","PNR-Transit","jmain",1837,"jmaintourmode7"
"8","PNR-Transit","jmain",0,"jmaintourmode7"
"9","PNR-Transit","jmain",28523,"jmaintourmode7"
"1","KNR-Transit","jmain",0,"jmaintourmode8"
"10","KNR-Transit","jmain",0,"jmaintourmode8"
"2","KNR-Transit","jmain",0,"jmaintourmode8"
"3","KNR-Transit","jmain",0,"jmaintourmode8"
"4","KNR-Transit","jmain",0,"jmaintourmode8"
"5","KNR-Transit","jmain",0,"jmaintourmode8"
"6","KNR-Transit","jmain",0,"jmaintourmode8"
"7","KNR-Transit","jmain",0,"jmaintourmode8"
"8","KNR-Transit","jmain",6446,"jmaintourmode8"
"9","KNR-Transit","jmain",12986,"jmaintourmode8"
"1","School Bus","jmain",0,"jmaintourmode9"
"10","School Bus","jmain",0,"jmaintourmode9"
"2","School Bus","jmain",1790,"jmaintourmode9"
"3","School Bus","jmain",612,"jmaintourmode9"
"4","School Bus","jmain",3694,"jmaintourmode9"
"5","School Bus","jmain",0,"jmaintourmode9"
"6","School Bus","jmain",0,"jmaintourmode9"
"7","School Bus","jmain",0,"jmaintourmode9"
"8","School Bus","jmain",0,"jmaintourmode9"
"9","School Bus","jmain",5271,"jmaintourmode9"
"1","Ride Hail","jmain",0,"jmaintourmode10"
"10","Ride Hail","jmain",0,"jmaintourmode10"
"2","Ride Hail","jmain",0,"jmaintourmode10"
"3","Ride Hail","jmain",0,"jmaintourmode10"
"4","Ride Hail","jmain",0,"jmaintourmode10"
"5","Ride Hail","jmain",0,"jmaintourmode10"
"6","Ride Hail","jmain",0,"jmaintourmode10"
"7","Ride Hail","jmain",0,"jmaintourmode10"
"8","Ride Hail","jmain",0,"jmaintourmode10"
"9","Ride Hail","jmain",0,"jmaintourmode10"
"1","Total","jmain",0,"jmainTotal"
"10","Total","jmain",0,"jmainTotal"
"2","Total","jmain",338680,"jmainTotal"
"3","Total","jmain",177167,"jmainTotal"
"4","Total","jmain",45026,"jmainTotal"
"5","Total","jmain",6848,"jmainTotal"
"6","Total","jmain",1153,"jmainTotal"
"7","Total","jmain",1837,"jmainTotal"
"8","Total","jmain",6446,"jmainTotal"
"9","Total","jmain",46783,"jmainTotal"
"1","Auto SOV","jdisc",0,"jdisctourmode1"
"10","Auto SOV","jdisc",0,"jdisctourmode1"
"2","Auto SOV","jdisc",0,"jdisctourmode1"
"3","Auto SOV","jdisc",0,"jdisctourmode1"
"4","Auto SOV","jdisc",0,"jdisctourmode1"
"5","Auto SOV","jdisc",0,"jdisctourmode1"
"6","Auto SOV","jdisc",0,"jdisctourmode1"
"7","Auto SOV","jdisc",0,"jdisctourmode1"
"8","Auto SOV","jdisc",0,"jdisctourmode1"
"9","Auto SOV","jdisc",0,"jdisctourmode1"
"1","Auto 2 Person","jdisc",0,"jdisctourmode2"
"10","Auto 2 Person","jdisc",0,"jdisctourmode2"
"2","Auto 2 Person","jdisc",322706,"jdisctourmode2"
"3","Auto 2 Person","jdisc",0,"jdisctourmode2"
"4","Auto 2 Person","jdisc",2218,"jdisctourmode2"
"5","Auto 2 Person","jdisc",0,"jdisctourmode2"
"6","Auto 2 Person","jdisc",0,"jdisctourmode2"
"7","Auto 2 Person","jdisc",0,"jdisctourmode2"
"8","Auto 2 Person","jdisc",0,"jdisctourmode2"
"9","Auto 2 Person","jdisc",0,"jdisctourmode2"
"1","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"10","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"2","Auto 3+ Person","jdisc",12638,"jdisctourmode3"
"3","Auto 3+ Person","jdisc",148521,"jdisctourmode3"
"4","Auto 3+ Person","jdisc",2326,"jdisctourmode3"
"5","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"6","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"7","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"8","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"9","Auto 3+ Person","jdisc",0,"jdisctourmode3"
"1","Walk","jdisc",0,"jdisctourmode4"
"10","Walk","jdisc",0,"jdisctourmode4"
"2","Walk","jdisc",0,"jdisctourmode4"
"3","Walk","jdisc",0,"jdisctourmode4"
"4","Walk","jdisc",23558,"jdisctourmode4"
"5","Walk","jdisc",0,"jdisctourmode4"
"6","Walk","jdisc",0,"jdisctourmode4"
"7","Walk","jdisc",0,"jdisctourmode4"
"8","Walk","jdisc",0,"jdisctourmode4"
"9","Walk","jdisc",0,"jdisctourmode4"
"1","Bike/Moped","jdisc",0,"jdisctourmode5"
"10","Bike/Moped","jdisc",0,"jdisctourmode5"
"2","Bike/Moped","jdisc",0,"jdisctourmode5"
"3","Bike/Moped","jdisc",0,"jdisctourmode5"
"4","Bike/Moped","jdisc",0,"jdisctourmode5"
"5","Bike/Moped","jdisc",6397,"jdisctourmode5"
"6","Bike/Moped","jdisc",0,"jdisctourmode5"
"7","Bike/Moped","jdisc",0,"jdisctourmode5"
"8","Bike/Moped","jdisc",0,"jdisctourmode5"
"9","Bike/Moped","jdisc",0,"jdisctourmode5"
"1","Walk-Transit","jdisc",0,"jdisctourmode6"
"10","Walk-Transit","jdisc",0,"jdisctourmode6"
"2","Walk-Transit","jdisc",618,"jdisctourmode6"
"3","Walk-Transit","jdisc",36184,"jdisctourmode6"
"4","Walk-Transit","jdisc",10279,"jdisctourmode6"
"5","Walk-Transit","jdisc",0,"jdisctourmode6"
"6","Walk-Transit","jdisc",951,"jdisctourmode6"
"7","Walk-Transit","jdisc",0,"jdisctourmode6"
"8","Walk-Transit","jdisc",0,"jdisctourmode6"
"9","Walk-Transit","jdisc",0,"jdisctourmode6"
"1","PNR-Transit","jdisc",0,"jdisctourmode7"
"10","PNR-Transit","jdisc",0,"jdisctourmode7"
"2","PNR-Transit","jdisc",0,"jdisctourmode7"
"3","PNR-Transit","jdisc",0,"jdisctourmode7"
"4","PNR-Transit","jdisc",0,"jdisctourmode7"
"5","PNR-Transit","jdisc",0,"jdisctourmode7"
"6","PNR-Transit","jdisc",0,"jdisctourmode7"
"7","PNR-Transit","jdisc",2233,"jdisctourmode7"
"8","PNR-Transit","jdisc",0,"jdisctourmode7"
"9","PNR-Transit","jdisc",23467,"jdisctourmode7"
"1","KNR-Transit","jdisc",0,"jdisctourmode8"
"10","KNR-Transit","jdisc",0,"jdisctourmode8"
"2","KNR-Transit","jdisc",0,"jdisctourmode8"
"3","KNR-Transit","jdisc",0,"jdisctourmode8"
"4","KNR-Transit","jdisc",0,"jdisctourmode8"
"5","KNR-Transit","jdisc",0,"jdisctourmode8"
"6","KNR-Transit","jdisc",0,"jdisctourmode8"
"7","KNR-Transit","jdisc",0,"jdisctourmode8"
"8","KNR-Transit","jdisc",7404,"jdisctourmode8"
"9","KNR-Transit","jdisc",17560,"jdisctourmode8"
"1","School Bus","jdisc",0,"jdisctourmode9"
"10","School Bus","jdisc",0,"jdisctourmode9"
"2","School Bus","jdisc",2004,"jdisctourmode9"
"3","School Bus","jdisc",837,"jdisctourmode9"
"4","School Bus","jdisc",4292,"jdisctourmode9"
"5","School Bus","jdisc",0,"jdisctourmode9"
"6","School Bus","jdisc",0,"jdisctourmode9"
"7","School Bus","jdisc",0,"jdisctourmode9"
"8","School Bus","jdisc",0,"jdisctourmode9"
"9","School Bus","jdisc",5966,"jdisctourmode9"
"1","Ride Hail","jdisc",0,"jdisctourmode10"
"10","Ride Hail","jdisc",0,"jdisctourmode10"
"2","Ride Hail","jdisc",0,"jdisctourmode10"
"3","Ride Hail","jdisc",0,"jdisctourmode10"
"4","Ride Hail","jdisc",0,"jdisctourmode10"
"5","Ride Hail","jdisc",0,"jdisctourmode10"
"6","Ride Hail","jdisc",0,"jdisctourmode10"
"7","Ride Hail","jdisc",0,"jdisctourmode10"
"8","Ride Hail","jdisc",0,"jdisctourmode10"
"9","Ride Hail","jdisc",0,"jdisctourmode10"
"1","Total","jdisc",0,"jdiscTotal"
"10","Total","jdisc",0,"jdiscTotal"
"2","Total","jdisc",337966,"jdiscTotal"
"3","Total","jdisc",185542,"jdiscTotal"
"4","Total","jdisc",42673,"jdiscTotal"
"5","Total","jdisc",6397,"jdiscTotal"
"6","Total","jdisc",951,"jdiscTotal"
"7","Total","jdisc",2233,"jdiscTotal"
"8","Total","jdisc",7404,"jdiscTotal"
"9","Total","jdisc",46993,"jdiscTotal"
"1","Auto SOV","atwork",108242,"atworktourmode1"
"10","Auto SOV","atwork",0,"atworktourmode1"
"2","Auto SOV","atwork",0,"atworktourmode1"
"3","Auto SOV","atwork",0,"atworktourmode1"
"4","Auto SOV","atwork",1896,"atworktourmode1"
"5","Auto SOV","atwork",0,"atworktourmode1"
"6","Auto SOV","atwork",0,"atworktourmode1"
"7","Auto SOV","atwork",0,"atworktourmode1"
"8","Auto SOV","atwork",0,"atworktourmode1"
"9","Auto SOV","atwork",0,"atworktourmode1"
"1","Auto 2 Person","atwork",15100,"atworktourmode2"
"10","Auto 2 Person","atwork",0,"atworktourmode2"
"2","Auto 2 Person","atwork",128709,"atworktourmode2"
"3","Auto 2 Person","atwork",0,"atworktourmode2"
"4","Auto 2 Person","atwork",736,"atworktourmode2"
"5","Auto 2 Person","atwork",0,"atworktourmode2"
"6","Auto 2 Person","atwork",0,"atworktourmode2"
"7","Auto 2 Person","atwork",0,"atworktourmode2"
"8","Auto 2 Person","atwork",0,"atworktourmode2"
"9","Auto 2 Person","atwork",0,"atworktourmode2"
"1","Auto 3+ Person","atwork",7188,"atworktourmode3"
"10","Auto 3+ Person","atwork",0,"atworktourmode3"
"2","Auto 3+ Person","atwork",27099,"atworktourmode3"
"3","Auto 3+ Person","atwork",63766,"atworktourmode3"
"4","Auto 3+ Person","atwork",1098,"atworktourmode3"
"5","Auto 3+ Person","atwork",0,"atworktourmode3"
"6","Auto 3+ Person","atwork",0,"atworktourmode3"
"7","Auto 3+ Person","atwork",0,"atworktourmode3"
"8","Auto 3+ Person","atwork",0,"atworktourmode3"
"9","Auto 3+ Person","atwork",0,"atworktourmode3"
"1","Walk","atwork",0,"atworktourmode4"
"10","Walk","atwork",0,"atworktourmode4"
"2","Walk","atwork",0,"atworktourmode4"
"3","Walk","atwork",0,"atworktourmode4"
"4","Walk","atwork",75221,"atworktourmode4"
"5","Walk","atwork",0,"atworktourmode4"
"6","Walk","atwork",0,"atworktourmode4"
"7","Walk","atwork",0,"atworktourmode4"
"8","Walk","atwork",0,"atworktourmode4"
"9","Walk","atwork",0,"atworktourmode4"
"1","Bike/Moped","atwork",0,"atworktourmode5"
"10","Bike/Moped","atwork",0,"atworktourmode5"
"2","Bike/Moped","atwork",0,"atworktourmode5"
"3","Bike/Moped","atwork",0,"atworktourmode5"
"4","Bike/Moped","atwork",0,"atworktourmode5"
"5","Bike/Moped","atwork",69,"atworktourmode5"
"6","Bike/Moped","atwork",0,"atworktourmode5"
"7","Bike/Moped","atwork",0,"atworktourmode5"
"8","Bike/Moped","atwork",0,"atworktourmode5"
"9","Bike/Moped","atwork",0,"atworktourmode5"
"1","Walk-Transit","atwork",0,"atworktourmode6"
"10","Walk-Transit","atwork",0,"atworktourmode6"
"2","Walk-Transit","atwork",0,"atworktourmode6"
"3","Walk-Transit","atwork",11230,"atworktourmode6"
"4","Walk-Transit","atwork",5992,"atworktourmode6"
"5","Walk-Transit","atwork",0,"atworktourmode6"
"6","Walk-Transit","atwork",32,"atworktourmode6"
"7","Walk-Transit","atwork",0,"atworktourmode6"
"8","Walk-Transit","atwork",0,"atworktourmode6"
"9","Walk-Transit","atwork",0,"atworktourmode6"
"1","PNR-Transit","atwork",0,"atworktourmode7"
"10","PNR-Transit","atwork",0,"atworktourmode7"
"2","PNR-Transit","atwork",0,"atworktourmode7"
"3","PNR-Transit","atwork",0,"atworktourmode7"
"4","PNR-Transit","atwork",0,"atworktourmode7"
"5","PNR-Transit","atwork",0,"atworktourmode7"
"6","PNR-Transit","atwork",0,"atworktourmode7"
"7","PNR-Transit","atwork",0,"atworktourmode7"
"8","PNR-Transit","atwork",0,"atworktourmode7"
"9","PNR-Transit","atwork",2115,"atworktourmode7"
"1","KNR-Transit","atwork",0,"atworktourmode8"
"10","KNR-Transit","atwork",0,"atworktourmode8"
"2","KNR-Transit","atwork",0,"atworktourmode8"
"3","KNR-Transit","atwork",0,"atworktourmode8"
"4","KNR-Transit","atwork",0,"atworktourmode8"
"5","KNR-Transit","atwork",0,"atworktourmode8"
"6","KNR-Transit","atwork",0,"atworktourmode8"
"7","KNR-Transit","atwork",0,"atworktourmode8"
"8","KNR-Transit","atwork",17781,"atworktourmode8"
"9","KNR-Transit","atwork",10007,"atworktourmode8"
"1","School Bus","atwork",0,"atworktourmode9"
"10","School Bus","atwork",0,"atworktourmode9"
"2","School Bus","atwork",4,"atworktourmode9"
"3","School Bus","atwork",1867,"atworktourmode9"
"4","School Bus","atwork",319,"atworktourmode9"
"5","School Bus","atwork",0,"atworktourmode9"
"6","School Bus","atwork",0,"atworktourmode9"
"7","School Bus","atwork",0,"atworktourmode9"
"8","School Bus","atwork",0,"atworktourmode9"
"9","School Bus","atwork",712,"atworktourmode9"
"1","Ride Hail","atwork",0,"atworktourmode10"
"10","Ride Hail","atwork",0,"atworktourmode10"
"2","Ride Hail","atwork",0,"atworktourmode10"
"3","Ride Hail","atwork",0,"atworktourmode10"
"4","Ride Hail","atwork",0,"atworktourmode10"
"5","Ride Hail","atwork",0,"atworktourmode10"
"6","Ride Hail","atwork",0,"atworktourmode10"
"7","Ride Hail","atwork",0,"atworktourmode10"
"8","Ride Hail","atwork",0,"atworktourmode10"
"9","Ride Hail","atwork",0,"atworktourmode10"
"1","Total","atwork",130530,"atworkTotal"
"10","Total","atwork",0,"atworkTotal"
"2","Total","atwork",155812,"atworkTotal"
"3","Total","atwork",76863,"atworkTotal"
"4","Total","atwork",85262,"atworkTotal"
"5","Total","atwork",69,"atworkTotal"
"6","Total","atwork",32,"atworkTotal"
"7","Total","atwork",0,"atworkTotal"
"8","Total","atwork",17781,"atworkTotal"
"9","Total","atwork",12834,"atworkTotal"
"1","Auto SOV","total",3022538,"totaltourmode1"
"10","Auto SOV","total",0,"totaltourmode1"
"2","Auto SOV","total",0,"totaltourmode1"
"3","Auto SOV","total",0,"totaltourmode1"
"4","Auto SOV","total",54924,"totaltourmode1"
"5","Auto SOV","total",0,"totaltourmode1"
"6","Auto SOV","total",0,"totaltourmode1"
"7","Auto SOV","total",0,"totaltourmode1"
"8","Auto SOV","total",0,"totaltourmode1"
"9","Auto SOV","total",0,"totaltourmode1"
"1","Auto 2 Person","total",451587,"totaltourmode2"
"10","Auto 2 Person","total",0,"totaltourmode2"
"2","Auto 2 Person","total",2121585,"totaltourmode2"
"3","Auto 2 Person","total",0,"totaltourmode2"
"4","Auto 2 Person","total",52937,"totaltourmode2"
"5","Auto 2 Person","total",0,"totaltourmode2"
"6","Auto 2 Person","total",0,"totaltourmode2"
"7","Auto 2 Person","total",0,"totaltourmode2"
"8","Auto 2 Person","total",0,"totaltourmode2"
"9","Auto 2 Person","total",0,"totaltourmode2"
"1","Auto 3+ Person","total",165251,"totaltourmode3"
"10","Auto 3+ Person","total",0,"totaltourmode3"
"2","Auto 3+ Person","total",386046,"totaltourmode3"
"3","Auto 3+ Person","total",1191786,"totaltourmode3"
"4","Auto 3+ Person","total",46326,"totaltourmode3"
"5","Auto 3+ Person","total",0,"totaltourmode3"
"6","Auto 3+ Person","total",0,"totaltourmode3"
"7","Auto 3+ Person","total",0,"totaltourmode3"
"8","Auto 3+ Person","total",0,"totaltourmode3"
"9","Auto 3+ Person","total",0,"totaltourmode3"
"1","Walk","total",0,"totaltourmode4"
"10","Walk","total",0,"totaltourmode4"
"2","Walk","total",0,"totaltourmode4"
"3","Walk","total",0,"totaltourmode4"
"4","Walk","total",493060,"totaltourmode4"
"5","Walk","total",0,"totaltourmode4"
"6","Walk","total",0,"totaltourmode4"
"7","Walk","total",0,"totaltourmode4"
"8","Walk","total",0,"totaltourmode4"
"9","Walk","total",0,"totaltourmode4"
"1","Bike/Moped","total",0,"totaltourmode5"
"10","Bike/Moped","total",0,"totaltourmode5"
"2","Bike/Moped","total",0,"totaltourmode5"
"3","Bike/Moped","total",0,"totaltourmode5"
"4","Bike/Moped","total",0,"totaltourmode5"
"5","Bike/Moped","total",118014,"totaltourmode5"
"6","Bike/Moped","total",0,"totaltourmode5"
"7","Bike/Moped","total",0,"totaltourmode5"
"8","Bike/Moped","total",0,"totaltourmode5"
"9","Bike/Moped","total",0,"totaltourmode5"
"1","Walk-Transit","total",0,"totaltourmode6"
"10","Walk-Transit","total",0,"totaltourmode6"
"2","Walk-Transit","total",803945,"totaltourmode6"
"3","Walk-Transit","total",532260,"totaltourmode6"
"4","Walk-Transit","total",894324,"totaltourmode6"
"5","Walk-Transit","total",0,"totaltourmode6"
"6","Walk-Transit","total",595326,"totaltourmode6"
"7","Walk-Transit","total",0,"totaltourmode6"
"8","Walk-Transit","total",0,"totaltourmode6"
"9","Walk-Transit","total",107188,"totaltourmode6"
"1","PNR-Transit","total",0,"totaltourmode7"
"10","PNR-Transit","total",0,"totaltourmode7"
"2","PNR-Transit","total",0,"totaltourmode7"
"3","PNR-Transit","total",0,"totaltourmode7"
"4","PNR-Transit","total",0,"totaltourmode7"
"5","PNR-Transit","total",0,"totaltourmode7"
"6","PNR-Transit","total",0,"totaltourmode7"
"7","PNR-Transit","total",218514,"totaltourmode7"
"8","PNR-Transit","total",0,"totaltourmode7"
"9","PNR-Transit","total",435733,"totaltourmode7"
"1","KNR-Transit","total",0,"totaltourmode8"
"10","KNR-Transit","total",0,"totaltourmode8"
"2","KNR-Transit","total",0,"totaltourmode8"
"3","KNR-Transit","total",0,"totaltourmode8"
"4","KNR-Transit","total",0,"totaltourmode8"
"5","KNR-Transit","total",0,"totaltourmode8"
"6","KNR-Transit","total",0,"totaltourmode8"
"7","KNR-Transit","total",0,"totaltourmode8"
"8","KNR-Transit","total",130402,"totaltourmode8"
"9","KNR-Transit","total",272070,"totaltourmode8"
"1","School Bus","total",0,"totaltourmode9"
"10","School Bus","total",0,"totaltourmode9"
"2","School Bus","total",7490,"totaltourmode9"
"3","School Bus","total",7191,"totaltourmode9"
"4","School Bus","total",59090,"totaltourmode9"
"5","School Bus","total",0,"totaltourmode9"
"6","School Bus","total",0,"totaltourmode9"
"7","School Bus","total",0,"totaltourmode9"
"8","School Bus","total",0,"totaltourmode9"
"9","School Bus","total",46331,"totaltourmode9"
"1","Ride Hail","total",0,"totaltourmode10"
"10","Ride Hail","total",29078,"totaltourmode10"
"2","Ride Hail","total",5977,"totaltourmode10"
"3","Ride Hail","total",6454,"totaltourmode10"
"4","Ride Hail","total",2103,"totaltourmode10"
"5","Ride Hail","total",0,"totaltourmode10"
"6","Ride Hail","total",0,"totaltourmode10"
"7","Ride Hail","total",0,"totaltourmode10"
"8","Ride Hail","total",0,"totaltourmode10"
"9","Ride Hail","total",0,"totaltourmode10"
"1","Total","total",3639376,"totalTotal"
"10","Total","total",29078,"totalTotal"
"2","Total","total",3325043,"totalTotal"
"3","Total","total",1737691,"totalTotal"
"4","Total","total",1602764,"totalTotal"
"5","Total","total",118014,"totalTotal"
"6","Total","total",595326,"totalTotal"
"7","Total","total",218514,"totalTotal"
"8","Total","total",130402,"totalTotal"
"9","Total","total",861322,"totalTotal"
